x,R,G,B,min_over_frames_G,max_over_frames_G,mean_over_frames_G
0,0,0,0,0,0,0.000
1,0,0,0,0,0,0.000
2,0,0,0,0,0,0.000
3,0,0,0,0,0,0.000
4,4,0,0,0,4,0.667
5,0,0,0,0,4,1.067
6,0,4,0,0,4,1.067
7,0,0,4,0,4,1.000
8,4,4,0,0,4,2.000
9,0,4,4,0,4,2.467
10,0,4,4,0,4,2.333
11,4,0,4,0,4,2.000
12,0,4,0,0,4,2.133
13,4,4,4,0,4,2.933
14,4,4,4,0,4,3.000
15,4,4,4,0,4,2.933
16,4,4,4,0,4,3.133
17,4,4,4,4,4,4.000
18,4,4,4,0,4,3.867
19,4,4,4,0,4,3.867
20,4,4,4,0,4,3.867
21,4,4,4,4,4,4.000
22,4,8,4,4,8,4.933
23,4,8,4,4,8,5.067
24,4,4,4,4,8,5.067
25,8,8,4,4,8,5.533
26,8,4,8,4,8,6.200
27,8,4,4,4,8,5.400
28,4,8,4,4,8,6.133
29,8,8,8,4,8,6.533
30,4,4,8,4,8,5.667
31,8,4,8,4,8,6.867
32,8,8,8,4,8,7.400
33,8,8,8,4,8,7.333
34,4,8,8,4,8,6.867
35,8,8,8,4,8,7.933
36,8,8,8,4,8,7.933
37,8,8,8,4,8,7.933
38,8,8,8,8,8,8.000
39,8,8,8,8,8,8.000
40,8,8,8,8,12,9.133
41,8,8,8,8,12,9.067
42,12,8,8,8,12,9.267
43,8,8,12,8,12,9.133
44,8,12,8,8,12,9.933
45,12,8,12,8,12,10.000
46,12,8,8,8,12,9.933
47,8,12,8,8,12,9.800
48,8,12,12,8,12,10.067
49,12,12,12,8,12,11.067
50,12,8,12,8,12,10.667
51,12,12,12,8,12,10.800
52,12,8,8,8,12,10.867
53,12,12,12,8,12,11.933
54,12,12,12,12,12,12.000
55,12,12,12,8,12,11.933
56,12,12,12,12,12,12.000
57,12,12,12,8,12,11.933
58,12,12,12,12,16,12.867
59,16,12,12,12,16,12.933
60,12,12,12,12,16,13.067
61,12,12,12,12,16,12.733
62,12,16,12,12,16,14.400
63,12,16,16,12,16,14.200
64,16,16,16,12,16,14.400
65,16,16,16,12,16,14.200
66,16,12,16,12,16,13.733
67,16,12,12,12,16,15.200
68,12,16,12,12,16,15.267
69,12,16,16,12,16,15.133
70,12,12,16,12,16,15.133
71,16,16,16,12,16,15.933
72,16,16,16,12,16,15.867
73,16,16,16,12,16,15.800
74,16,16,16,16,16,16.000
75,16,16,16,16,16,16.000
76,16,20,16,16,20,16.867
77,16,16,20,16,20,16.867
78,16,16,16,16,20,16.533
79,20,16,16,16,20,16.933
80,16,16,16,16,20,17.267
81,20,20,16,16,20,17.933
82,20,20,20,16,20,18.133
83,16,16,20,16,20,17.600
84,16,20,16,16,20,17.667
85,20,20,20,16,20,18.467
86,20,16,20,16,20,18.867
87,20,20,16,16,20,19.133
88,20,20,20,16,20,19.067
89,16,20,20,16,20,19.333
90,20,20,20,20,20,20.000
91,20,20,20,16,20,19.933
92,20,20,20,20,20,20.000
93,20,20,20,16,20,19.933
94,24,24,20,20,24,20.733
95,24,24,20,20,24,21.200
96,20,20,24,20,24,20.667
97,20,24,20,20,24,21.000
98,24,20,20,20,24,20.933
99,24,24,20,20,24,22.067
100,20,24,24,20,24,21.867
101,24,20,24,20,24,21.600
102,24,20,20,20,24,22.200
103,20,20,20,20,24,22.733
104,24,24,24,20,24,23.267
105,24,20,24,20,24,23.000
106,24,24,24,20,24,23.200
107,24,24,24,20,24,23.000
108,24,24,24,20,24,23.933
109,24,24,24,20,24,23.867
110,24,24,24,24,24,24.000
111,24,24,24,20,24,23.867
112,24,24,28,24,28,24.667
113,24,24,28,24,28,24.867
114,28,24,24,24,28,25.200
115,24,24,24,24,28,24.867
116,28,28,24,24,28,24.733
117,28,28,28,24,28,25.867
118,24,24,28,24,28,26.067
119,24,28,24,24,28,26.333
120,24,28,28,24,28,26.467
121,28,28,28,24,28,27.133
122,28,24,28,24,28,26.867
123,28,28,28,24,28,26.733
124,28,28,28,24,28,26.600
125,28,28,28,24,28,27.000
126,28,28,28,24,28,27.867
127,28,28,28,24,28,27.867
128,28,28,28,28,28,28.000
129,28,28,28,24,28,27.933
130,28,32,28,28,32,29.067
131,28,28,28,28,32,29.067
132,28,32,28,28,32,28.600
133,32,28,28,28,32,28.933
134,28,32,28,28,32,28.800
135,28,28,32,28,32,29.667
136,32,32,28,28,32,30.267
137,32,32,32,28,32,29.800
138,32,28,28,28,32,30.000
139,28,32,32,28,32,30.733
140,32,28,32,28,32,30.733
141,28,32,28,28,32,31.067
142,32,28,28,28,32,30.333
143,32,32,28,28,32,31.000
144,32,32,32,28,32,31.867
145,32,32,32,32,32,32.000
146,32,32,32,32,32,32.000
147,32,32,32,32,32,32.000
148,32,32,36,32,36,33.067
149,32,32,36,32,36,32.800
150,32,36,32,32,36,32.867
151,32,32,36,32,36,32.200
152,32,32,32,32,36,32.733
153,36,36,32,32,36,33.667
154,32,32,36,32,36,33.867
155,32,32,32,32,36,33.933
156,32,36,32,32,36,34.133
157,36,36,36,32,36,34.533
158,36,32,36,32,36,34.467
159,32,36,32,32,36,34.533
160,36,36,36,32,36,34.667
161,32,32,36,32,36,35.000
162,36,36,36,36,36,36.000
163,36,36,36,36,36,36.000
164,36,36,36,32,36,35.800
165,36,36,36,32,36,35.933
166,36,36,36,36,40,37.000
167,40,36,36,36,40,36.933
168,36,36,36,36,40,37.200
169,36,36,36,36,40,36.667
170,40,36,36,36,40,37.067
171,36,40,40,36,40,38.400
172,36,40,40,36,40,38.133
173,40,36,40,36,40,38.067
174,40,36,36,36,40,37.933
175,36,36,36,36,40,38.000
176,40,40,40,36,40,38.733
177,40,40,36,36,40,38.867
178,36,40,40,36,40,39.200
179,40,40,36,36,40,39.200
180,40,40,40,40,40,40.000
181,40,40,40,40,40,40.000
182,40,40,40,40,40,40.000
183,40,40,40,40,40,40.000
184,40,40,40,40,40,40.000
185,40,40,40,40,44,41.267
186,40,40,40,40,44,41.333
187,44,40,40,40,44,40.867
188,40,40,44,40,44,41.000
189,44,44,44,40,44,41.933
190,40,44,44,40,44,42.000
191,40,44,44,40,44,42.000
192,40,40,44,40,44,42.000
193,40,44,40,40,44,42.067
194,44,44,44,40,44,42.800
195,44,44,44,40,44,43.267
196,40,40,40,40,44,42.867
197,40,44,44,40,44,42.667
198,44,44,44,40,44,43.933
199,44,40,44,40,44,43.933
200,44,44,44,40,44,43.933
201,44,44,44,44,44,44.000
202,44,44,44,44,44,44.000
203,44,44,44,44,48,45.067
204,48,48,44,44,48,44.933
205,44,48,48,44,48,44.933
206,44,44,44,44,48,44.867
207,48,48,48,44,48,46.000
208,48,48,48,44,48,45.733
209,44,44,48,44,48,45.733
210,48,44,44,44,48,46.133
211,48,44,44,44,48,46.467
212,44,48,44,44,48,46.800
213,48,48,48,44,48,47.267
214,48,48,48,44,48,46.867
215,48,48,48,44,48,46.533
216,48,48,48,48,48,48.000
217,48,48,48,48,48,48.000
218,48,48,48,48,48,48.000
219,48,48,48,48,48,48.000
220,48,48,48,48,48,48.000
221,48,52,52,48,52,48.867
222,48,48,52,48,52,48.667
223,52,48,48,48,52,49.000
224,52,48,48,48,52,48.667
225,52,48,48,48,52,49.667
226,48,48,48,48,52,49.733
227,48,48,48,48,52,49.733
228,48,52,48,48,52,49.933
229,48,48,52,48,52,50.000
230,52,52,48,48,52,50.867
231,52,48,52,48,52,50.733
232,48,48,48,48,52,50.667
233,52,48,52,48,52,50.667
234,52,52,52,52,52,52.000
235,52,52,52,52,52,52.000
236,52,52,52,52,52,52.000
237,52,52,52,52,52,52.000
238,52,52,52,52,52,52.000
239,52,52,52,52,56,53.133
240,56,52,52,52,56,52.867
241,52,56,52,52,56,53.333
242,52,52,56,52,56,53.133
243,52,56,56,52,56,54.000
244,52,52,56,52,56,53.667
245,56,56,52,52,56,54.200
246,52,56,56,52,56,53.600
247,56,52,56,52,56,54.267
248,56,56,56,52,56,55.133
249,56,56,56,52,56,55.133
250,52,56,56,52,56,55.200
251,56,52,56,52,56,55.067
252,56,56,52,52,56,55.333
253,56,56,56,56,56,56.000
254,56,56,56,56,56,56.000
255,56,56,56,56,56,56.000
256,56,56,56,56,56,56.000
257,56,60,56,56,60,57.000
258,60,56,60,56,60,56.867
259,60,60,56,56,60,57.200
260,60,56,56,56,60,57.200
261,56,60,56,56,60,57.000
262,60,60,60,56,60,58.067
263,60,60,60,56,60,58.000
264,56,60,60,56,60,57.933
265,60,56,60,56,60,58.133
266,60,60,60,56,60,58.933
267,60,56,60,56,60,59.333
268,60,60,56,56,60,59.200
269,60,60,60,56,60,58.933
270,60,60,60,56,60,59.067
271,60,60,60,60,60,60.000
272,60,60,60,60,60,60.000
273,60,60,60,60,60,60.000
274,60,60,60,60,60,60.000
275,60,60,60,60,64,61.200
276,60,60,64,60,64,60.733
277,60,60,60,60,64,61.000
278,60,60,60,60,64,60.600
279,64,60,60,60,64,61.067
280,64,60,60,60,64,62.067
281,64,60,60,60,64,62.133
282,60,64,60,60,64,62.133
283,60,60,64,60,64,62.067
284,60,60,64,60,64,63.067
285,64,64,64,60,64,62.867
286,64,64,64,60,64,62.933
287,64,60,64,60,64,62.867
288,64,60,60,60,64,63.200
289,64,64,64,64,64,64.000
290,64,64,64,64,64,64.000
291,64,64,64,64,64,64.000
292,64,64,64,64,64,64.000
293,64,64,64,64,64,64.000
294,64,64,64,64,68,65.067
295,64,64,64,64,68,65.133
296,64,64,64,64,68,65.067
297,64,64,64,64,68,64.733
298,64,68,64,64,68,66.133
299,68,64,68,64,68,66.333
300,64,64,64,64,68,66.333
301,64,68,64,64,68,66.133
302,68,68,68,64,68,66.000
303,68,64,68,64,68,66.867
304,64,64,64,64,68,66.800
305,68,68,64,64,68,67.000
306,64,68,64,64,68,67.200
307,68,68,68,68,68,68.000
308,68,68,68,68,68,68.000
309,68,68,68,68,68,68.000
310,68,68,68,68,68,68.000
311,68,68,68,68,68,68.000
312,72,68,68,68,72,68.800
313,68,72,68,68,72,69.067
314,68,68,72,68,72,69.133
315,68,72,68,68,72,68.867
316,68,68,72,68,72,69.667
317,68,72,68,68,72,70.000
318,72,72,72,68,72,69.733
319,72,68,72,68,72,70.200
320,68,68,68,68,72,69.933
321,72,68,72,68,72,71.000
322,68,72,68,68,72,71.133
323,72,68,72,68,72,71.067
324,72,72,68,68,72,70.933
325,72,72,72,72,72,72.000
326,72,72,72,72,72,72.000
327,72,72,72,72,72,72.000
328,72,72,72,72,72,72.000
329,72,72,72,72,72,72.000
330,72,72,72,72,76,73.067
331,72,76,72,72,76,73.133
332,76,72,72,72,76,72.933
333,72,72,72,72,76,72.667
334,76,76,72,72,76,74.067
335,76,72,76,72,76,73.867
336,72,72,72,72,76,74.000
337,72,76,72,72,76,73.800
338,72,72,76,72,76,73.600
339,76,76,76,72,76,74.600
340,72,72,76,72,76,74.800
341,76,76,76,72,76,75.133
342,76,72,76,72,76,74.867
343,76,76,76,76,76,76.000
344,76,76,76,76,76,76.000
345,76,76,76,76,76,76.000
346,76,76,76,76,76,76.000
347,76,76,76,76,76,76.000
348,76,80,76,76,80,77.000
349,76,76,76,76,80,76.667
350,76,80,76,76,80,76.867
351,80,76,76,76,80,77.467
352,76,76,76,76,80,77.000
353,76,80,76,76,80,78.067
354,80,80,80,76,80,77.867
355,76,76,80,76,80,78.333
356,80,76,76,76,80,78.133
357,76,80,76,76,80,79.333
358,80,80,80,76,80,79.533
359,76,80,80,76,80,78.667
360,80,80,80,76,80,79.133
361,80,80,80,80,80,80.000
362,80,80,80,80,80,80.000
363,80,80,80,80,80,80.000
364,80,80,80,80,80,80.000
365,80,80,80,80,80,80.000
366,80,80,80,80,84,81.000
367,84,80,80,80,84,81.333
368,80,80,80,80,84,81.200
369,80,80,80,80,84,80.600
370,84,84,80,80,84,81.400
371,84,80,84,80,84,82.467
372,80,80,80,80,84,82.333
373,80,80,80,80,84,81.933
374,84,80,80,80,84,81.867
375,84,84,80,80,84,83.000
376,84,80,84,80,84,83.067
377,84,84,80,80,84,82.733
378,84,84,84,80,84,83.067
379,84,80,84,80,84,83.267
380,84,84,84,84,84,84.000
381,84,84,84,84,84,84.000
382,84,84,84,84,84,84.000
383,84,84,84,84,84,84.000
384,84,84,84,84,88,85.067
385,84,84,84,84,88,85.067
386,84,84,84,84,88,85.133
387,84,88,88,84,88,85.067
388,84,84,88,84,88,84.933
389,84,88,84,84,88,85.933
390,84,88,88,84,88,86.067
391,84,84,88,84,88,86.200
392,88,88,84,84,88,86.067
393,84,88,88,84,88,87.067
394,84,88,88,84,88,86.867
395,88,88,88,84,88,87.200
396,88,88,88,84,88,87.067
397,88,88,88,84,88,87.000
398,88,88,88,88,88,88.000
399,88,88,88,88,88,88.000
400,88,88,88,88,88,88.000
401,88,88,88,88,88,88.000
402,88,88,88,88,92,89.067
403,92,88,88,88,92,89.133
404,92,88,88,88,92,89.200
405,88,92,88,88,92,89.000
406,92,88,92,88,92,89.133
407,92,92,88,88,92,90.200
408,88,88,92,88,92,89.333
409,92,88,88,88,92,89.667
410,92,92,88,88,92,89.600
411,92,88,92,88,92,90.933
412,92,92,88,88,92,90.800
413,92,88,88,88,92,90.800
414,92,92,92,88,92,91.133
415,92,88,92,88,92,90.533
416,92,92,92,92,92,92.000
417,92,92,92,92,92,92.000
418,92,92,92,92,92,92.000
419,92,92,92,92,92,92.000
420,92,92,92,92,96,93.200
421,92,96,92,92,96,93.067
422,92,92,96,92,96,93.267
423,92,92,92,92,96,93.067
424,96,92,92,92,96,92.733
425,92,96,92,92,96,94.267
426,92,92,96,92,96,94.200
427,96,96,92,92,96,94.200
428,92,96,96,92,96,93.933
429,92,96,96,92,96,94.800
430,92,96,96,92,96,94.933
431,96,96,96,92,96,94.867
432,92,96,96,92,96,95.467
433,96,92,96,92,96,94.733
434,96,96,96,96,96,96.000
435,96,96,96,96,96,96.000
436,96,96,96,96,96,96.000
437,96,96,96,96,96,96.000
438,96,96,96,96,96,96.000
439,96,100,96,96,100,97.400
440,96,96,96,96,100,96.733
441,96,96,96,96,100,96.667
442,100,100,96,96,100,97.067
443,96,96,100,96,100,98.000
444,100,96,96,96,100,98.133
445,100,100,96,96,100,98.067
446,100,100,100,96,100,97.867
447,100,96,100,96,100,97.800
448,100,100,96,96,100,98.667
449,100,100,100,96,100,98.800
450,96,100,96,96,100,98.867
451,100,96,100,96,100,99.000
452,100,100,100,100,100,100.000
453,100,100,100,96,100,99.933
454,100,100,100,96,100,99.933
455,100,100,100,96,100,99.867
456,100,100,100,96,100,99.867
457,100,100,100,100,104,101.133
458,100,100,100,100,104,100.733
459,100,104,104,100,104,101.000
460,100,104,100,100,104,101.133
461,100,100,104,100,104,101.933
462,104,104,100,100,104,102.067
463,104,104,104,100,104,101.667
464,100,104,104,100,104,101.867
465,104,100,104,100,104,102.267
466,100,104,104,100,104,102.867
467,104,104,104,100,104,102.667
468,104,100,104,100,104,102.533
469,104,104,100,100,104,103.133
470,104,104,104,104,104,104.000
471,104,104,104,104,104,104.000
472,104,104,104,104,104,104.000
473,104,104,104,104,104,104.000
474,104,104,104,104,104,104.000
475,104,104,104,104,108,105.267
476,104,104,108,104,108,105.200
477,108,108,104,104,108,104.667
478,104,104,108,104,108,104.867
479,108,108,104,104,108,106.133
480,108,108,108,104,108,106.000
481,108,104,108,104,108,105.467
482,104,104,104,104,108,106.267
483,104,104,104,104,108,106.400
484,108,108,104,104,108,106.733
485,108,108,104,104,108,106.800
486,108,108,108,104,108,107.133
487,108,108,108,104,108,107.067
488,108,108,108,104,108,107.933
489,108,108,108,104,108,107.867
490,108,108,108,104,108,107.867
491,108,108,108,108,108,108.000
492,108,108,108,104,108,107.933
493,108,108,108,108,112,109.067
494,108,112,108,108,112,109.333
495,108,108,112,108,112,108.667
496,112,108,108,108,112,108.867
497,112,108,108,108,112,109.800
498,108,112,108,108,112,110.333
499,108,108,112,108,112,109.400
500,108,112,112,108,112,110.067
501,108,112,112,108,112,109.867
502,112,112,112,108,112,111.000
503,112,112,112,108,112,110.933
504,112,108,112,108,112,111.333
505,112,112,112,108,112,111.400
506,108,112,112,108,112,111.000
507,112,112,112,108,112,111.933
508,112,112,112,108,112,111.933
509,112,112,112,108,112,111.800
510,112,112,112,112,112,112.000
511,116,112,112,112,116,112.867
512,112,116,112,112,116,113.267
513,112,112,112,112,116,112.933
514,112,112,112,112,116,112.800
515,116,116,112,112,116,114.067
516,116,116,116,112,116,114.000
517,116,116,116,112,116,114.267
518,116,112,116,112,116,114.000
519,116,112,112,112,116,114.000
520,116,116,112,112,116,114.867
521,116,116,116,112,116,115.000
522,116,116,116,112,116,115.200
523,116,116,112,112,116,114.867
524,116,116,112,112,116,115.267
525,116,116,116,112,116,115.933
526,116,116,116,116,116,116.000
527,116,116,116,116,116,116.000
528,116,116,116,112,116,115.867
529,116,116,120,116,120,116.867
530,116,116,120,116,120,116.933
531,116,120,116,116,120,117.200
532,116,116,116,116,120,116.933
533,116,116,116,116,120,116.933
534,120,116,116,116,120,118.000
535,116,116,116,116,120,118.267
536,116,120,116,116,120,118.000
537,120,116,120,116,120,117.867
538,120,120,116,116,120,119.533
539,120,120,120,116,120,119.200
540,116,120,120,116,120,119.133
541,120,120,120,116,120,119.400
542,120,120,120,116,120,119.267
543,120,120,120,120,120,120.000
544,120,120,120,120,120,120.000
545,120,120,120,120,120,120.000
546,120,120,120,120,120,120.000
547,120,124,120,120,124,121.200
548,120,124,124,120,124,121.333
549,120,124,124,120,124,120.733
550,120,120,120,120,124,120.800
551,120,120,120,120,124,121.267
552,120,120,120,120,124,122.267
553,124,124,120,120,124,122.200
554,120,124,124,120,124,122.800
555,120,120,124,120,124,121.800
556,124,124,124,120,124,123.067
557,124,124,124,120,124,123.067
558,124,124,124,120,124,123.067
559,124,124,124,120,124,123.467
560,124,124,124,120,124,123.267
561,124,124,124,124,124,124.000
562,124,124,124,124,124,124.000
563,124,124,124,124,124,124.000
564,124,124,124,124,124,124.000
565,124,124,124,124,128,124.600
566,124,124,124,124,128,125.333
567,128,124,124,124,128,124.867
568,124,124,124,124,128,124.867
569,124,128,128,124,128,125.000
570,128,128,128,124,128,125.733
571,128,124,128,124,128,125.333
572,124,124,124,124,128,125.800
573,124,128,124,124,128,126.333
574,128,124,128,124,128,126.133
575,128,128,128,124,128,127.067
576,128,128,128,124,128,126.867
577,124,128,128,124,128,126.800
578,128,124,128,124,128,126.667
579,128,128,128,128,128,128.000
580,128,128,128,128,128,128.000
581,128,128,128,128,128,128.000
582,128,128,128,128,128,128.000
583,128,128,128,128,128,128.000
584,128,128,128,128,132,129.067
585,128,128,128,128,132,128.733
586,128,128,128,128,132,129.600
587,132,128,128,128,132,128.667
588,128,128,128,128,132,128.600
589,128,132,128,128,132,130.067
590,132,132,132,128,132,130.133
591,128,132,132,128,132,129.867
592,128,128,132,128,132,129.533
593,132,132,128,128,132,131.333
594,132,128,132,128,132,131.267
595,128,132,128,128,132,130.800
596,132,132,132,128,132,131.200
597,132,132,132,132,132,132.000
598,132,132,132,132,132,132.000
599,132,132,132,132,132,132.000
600,132,132,132,132,132,132.000
601,132,132,132,132,132,132.000
602,132,136,132,132,136,133.067
603,132,132,132,132,136,133.067
604,132,132,132,132,136,132.867
605,132,136,132,132,136,132.933
606,132,136,132,132,136,132.933
607,136,132,136,132,136,134.267
608,136,132,132,132,136,133.800
609,132,132,132,132,136,134.400
610,136,132,132,132,136,134.600
611,136,132,136,132,136,134.400
612,136,136,132,132,136,134.933
613,132,136,136,132,136,135.000
614,136,132,136,132,136,135.067
615,136,136,132,132,136,134.933
616,136,136,136,136,136,136.000
617,136,136,136,136,136,136.000
618,136,136,136,136,136,136.000
619,136,136,136,136,136,136.000
620,136,136,136,136,140,137.067
621,136,136,136,136,140,137.267
622,140,140,136,136,140,137.067
623,140,136,140,136,140,136.867
624,136,136,136,136,140,136.733
625,136,140,140,136,140,138.267
626,136,140,140,136,140,137.800
627,136,140,140,136,140,137.867
628,136,140,140,136,140,138.133
629,140,140,140,136,140,138.933
630,140,140,140,136,140,138.600
631,140,140,140,136,140,139.400
632,140,140,140,136,140,139.000
633,140,140,140,136,140,139.133
634,140,140,140,140,140,140.000
635,140,140,140,140,140,140.000
636,140,140,140,140,140,140.000
637,140,140,140,140,140,140.000
638,144,144,140,140,144,140.933
639,140,140,140,140,144,140.867
640,144,144,140,140,144,141.067
641,144,144,144,140,144,140.667
642,140,140,140,140,144,140.600
643,144,140,144,140,144,141.733
644,144,144,140,140,144,141.600
645,144,144,144,140,144,141.800
646,140,140,144,140,144,141.600
647,144,144,140,140,144,142.533
648,144,144,140,140,144,142.933
649,140,144,144,140,144,142.800
650,144,144,144,140,144,142.667
651,144,144,144,140,144,142.600
652,144,144,144,144,144,144.000
653,144,144,144,144,144,144.000
654,144,144,144,144,144,144.000
655,144,144,144,144,144,144.000
656,144,144,148,144,148,144.533
657,144,144,144,144,148,144.733
658,148,144,144,144,148,144.667
659,144,148,148,144,148,144.800
660,144,148,144,144,148,145.067
661,148,148,148,144,148,146.133
662,148,148,148,144,148,145.467
663,144,148,148,144,148,145.600
664,144,144,148,144,148,145.667
665,148,148,144,144,148,147.067
666,144,148,148,144,148,147.133
667,148,148,144,144,148,147.333
668,148,148,148,144,148,146.933
669,148,148,148,144,148,147.067
670,148,148,148,148,148,148.000
671,148,148,148,148,148,148.000
672,148,148,148,148,148,148.000
673,148,148,148,148,148,148.000
674,148,148,148,148,148,148.000
675,148,152,148,148,152,149.267
676,148,152,152,148,152,149.133
677,152,148,148,148,152,148.533
678,152,152,148,148,152,149.467
679,152,152,152,148,152,150.067
680,152,148,152,148,152,149.600
681,148,148,148,148,152,150.200
682,148,148,148,148,152,149.933
683,148,148,148,148,152,150.067
684,152,148,148,148,152,150.733
685,152,152,148,148,152,151.067
686,152,152,152,148,152,151.000
687,152,148,152,148,152,150.800
688,152,152,152,152,152,152.000
689,152,152,152,152,152,152.000
690,152,152,152,152,152,152.000
691,152,152,152,152,152,152.000
692,152,152,152,152,152,152.000
693,152,152,152,152,156,152.733
694,152,152,152,152,156,152.933
695,156,152,156,152,156,152.733
696,156,152,152,152,156,153.133
697,152,156,152,152,156,154.200
698,152,156,156,152,156,153.867
699,152,156,156,152,156,153.800
700,152,156,156,152,156,154.133
701,152,152,156,152,156,153.867
702,156,152,156,152,156,154.600
703,156,156,156,152,156,155.533
704,156,156,156,152,156,154.867
705,156,156,152,152,156,155.200
706,156,156,156,156,156,156.000
707,156,156,156,156,156,156.000
708,156,156,156,156,156,156.000
709,156,156,156,156,156,156.000
710,156,156,156,156,156,156.000
711,156,156,156,156,160,156.533
712,156,156,156,156,160,157.133
713,156,160,156,156,160,157.200
714,156,156,160,156,160,157.067
715,160,160,160,156,160,158.200
716,160,156,160,156,160,157.800
717,160,160,156,156,160,157.733
718,156,156,160,156,160,157.800
719,156,156,156,156,160,158.267
720,160,160,160,156,160,159.000
721,160,160,156,156,160,159.267
722,156,160,160,156,160,158.933
723,160,156,156,156,160,158.867
724,160,160,160,160,160,160.000
725,160,160,160,160,160,160.000
726,160,160,160,160,160,160.000
727,160,160,160,160,160,160.000
728,160,160,160,160,160,160.000
729,160,160,160,160,164,161.000
730,160,160,160,160,164,160.733
731,160,160,160,160,164,160.600
732,160,160,160,160,164,160.600
733,160,160,160,160,164,161.733
734,164,160,160,160,164,162.067
735,160,164,160,160,164,161.800
736,160,164,164,160,164,161.933
737,160,164,164,160,164,162.067
738,164,160,164,160,164,162.733
739,164,160,164,160,164,163.000
740,160,164,160,160,164,162.867
741,160,160,164,160,164,163.267
742,160,164,164,160,164,162.867
743,164,164,164,164,164,164.000
744,164,164,164,164,164,164.000
745,164,164,164,164,164,164.000
746,164,164,164,164,164,164.000
747,164,164,164,164,168,164.667
748,164,164,164,164,168,165.467
749,164,168,164,164,168,165.067
750,164,164,164,164,168,164.867
751,164,168,164,164,168,166.067
752,168,164,168,164,168,166.133
753,168,168,164,164,168,165.733
754,168,168,168,164,168,166.267
755,164,168,168,164,168,166.200
756,168,168,168,164,168,167.067
757,168,168,168,164,168,166.667
758,164,168,168,164,168,167.000
759,168,164,164,164,168,167.000
760,168,168,164,164,168,166.600
761,168,168,168,168,172,168.067
762,168,168,168,168,172,168.200
763,168,168,168,168,168,168.000
764,168,168,168,168,172,168.067
765,168,168,168,168,172,169.200
766,168,168,168,168,172,168.933
767,168,168,168,168,172,168.733
768,172,168,168,168,172,169.200
769,168,168,168,168,172,168.733
770,172,168,168,168,172,170.133
771,172,172,168,168,172,170.133
772,172,168,172,168,172,169.667
773,168,168,168,168,172,170.267
774,172,168,172,168,172,170.733
775,172,168,168,168,172,170.867
776,172,172,168,168,172,170.867
777,172,172,172,168,172,171.067
778,168,172,172,168,172,171.200
779,172,172,172,172,176,172.133
780,172,172,172,172,176,172.267
781,172,172,172,172,172,172.000
782,172,172,172,172,176,172.067
783,172,176,176,172,176,172.867
784,172,172,172,172,176,173.267
785,172,172,172,172,176,173.067
786,172,172,172,172,176,173.400
787,172,172,172,172,176,173.200
788,176,172,172,172,176,173.867
789,172,176,172,172,176,174.467
790,172,176,176,172,176,173.733
791,172,176,176,172,176,173.800
792,176,176,176,172,176,175.200
793,176,172,176,172,176,175.267
794,176,176,176,172,176,175.467
795,176,176,176,172,176,175.133
796,176,176,176,172,176,175.067
797,176,176,176,176,180,176.333
798,176,176,176,176,180,176.200
799,180,176,176,176,180,176.200
800,176,176,176,176,180,176.267
801,176,180,176,176,180,176.800
802,180,176,176,176,180,177.267
803,176,180,176,176,180,177.000
804,176,176,180,176,180,177.600
805,176,176,176,176,180,177.200
806,180,176,176,176,180,178.333
807,180,180,176,176,180,178.067
808,180,180,176,176,180,178.400
809,180,176,176,176,180,178.133
810,180,180,180,176,180,179.333
811,180,180,180,176,180,179.200
812,180,180,180,176,180,179.333
813,180,180,180,176,180,179.400
814,180,176,180,176,180,178.933
815,180,180,180,180,184,180.600
816,180,180,180,180,184,180.133
817,180,180,180,180,184,180.067
818,180,180,180,180,184,180.133
819,180,180,184,180,184,181.400
820,184,184,180,180,184,181.400
821,180,180,180,180,184,181.067
822,180,180,184,180,184,180.933
823,180,180,180,180,184,181.067
824,180,180,180,180,184,182.133
825,180,180,180,180,184,182.333
826,180,184,180,180,184,182.533
827,184,184,184,180,184,182.800
828,184,184,184,180,184,182.000
829,184,184,184,180,184,183.267
830,184,184,184,180,184,183.200
831,184,180,184,180,184,182.733
832,180,184,184,180,184,183.200
833,184,184,184,184,188,184.267
834,184,184,184,184,188,184.333
835,184,184,184,184,188,184.200
836,184,184,184,184,188,184.333
837,184,184,184,184,188,184.267
838,188,188,184,184,188,185.333
839,184,188,188,184,188,185.133
840,184,184,188,184,188,185.333
841,184,184,188,184,188,185.400
842,184,188,184,184,188,186.000
843,188,184,188,184,188,186.267
844,188,188,184,184,188,186.267
845,188,188,188,184,188,186.933
846,188,188,188,184,188,186.267
847,188,188,188,184,188,187.467
848,188,188,188,184,188,187.200
849,188,188,188,184,188,187.133
850,188,184,188,184,188,187.067
851,188,188,188,188,192,188.067
852,188,188,188,188,192,188.133
853,188,192,188,188,192,188.267
854,188,188,188,188,192,188.200
855,192,188,188,188,192,188.067
856,192,192,188,188,192,188.667
857,192,188,192,188,192,189.333
858,188,188,188,188,192,189.600
859,192,188,188,188,192,188.933
860,188,188,188,188,192,189.800
861,192,188,188,188,192,190.000
862,192,192,188,188,192,190.067
863,192,192,192,188,192,190.400
864,192,192,188,188,192,189.800
865,192,192,192,188,192,191.533
866,192,192,192,188,192,191.067
867,188,192,192,188,192,191.267
868,192,188,192,188,192,191.133
869,192,192,192,192,196,192.267
870,192,192,192,192,196,192.333
871,192,192,192,192,196,192.133
