x,R,G,B,min_over_frames_G,max_over_frames_G,mean_over_frames_G
3283,724,724,728,724,728,724.667
3284,724,724,724,724,728,724.667
3285,724,728,724,724,728,725.133
3286,724,724,728,724,728,725.200
3287,724,728,724,724,728,725.133
3288,724,728,728,724,728,725.867
3289,724,728,728,724,728,725.533
3290,724,728,728,724,728,726.333
3291,728,724,728,724,728,726.133
3292,728,728,724,724,728,726.333
3293,728,724,728,724,728,726.067
3294,724,728,724,724,728,726.667
3295,728,728,728,724,728,727.133
3296,728,728,728,724,728,727.067
3297,728,728,728,724,728,727.667
3298,728,728,728,724,728,727.867
3299,728,728,728,728,732,728.133
3300,728,728,728,728,732,728.133
3301,728,728,728,728,732,728.400
3302,728,728,728,728,732,728.800
3303,728,728,732,728,732,728.800
3304,728,732,728,728,732,729.400
3305,732,732,732,728,732,729.333
3306,732,732,732,728,732,729.867
3307,732,728,732,728,732,729.600
3308,728,732,732,728,732,730.133
3309,732,732,732,728,732,730.533
3310,728,732,732,728,732,730.533
3311,728,732,732,728,732,730.800
3312,732,732,732,728,732,730.800
3313,728,732,732,728,732,731.333
3314,732,728,732,728,732,731.333
3315,732,732,732,728,732,731.733
3316,732,732,732,728,732,731.933
3317,732,732,732,732,736,732.133
3318,732,732,736,732,736,732.133
3319,732,732,732,732,736,732.400
3320,732,732,736,732,736,732.400
3321,736,732,732,732,736,732.933
3322,736,732,736,732,736,733.000
3323,736,736,732,732,736,733.200
3324,732,736,736,732,736,733.600
3325,736,736,736,732,736,733.933
3326,736,732,736,732,736,733.600
3327,736,736,732,732,736,733.667
3328,736,736,736,732,736,734.800
3329,736,736,732,732,736,734.867
3330,736,736,736,732,736,734.733
3331,736,736,736,732,736,735.133
3332,736,736,736,732,736,735.533
3333,736,736,736,732,736,735.267
3334,736,736,736,732,736,735.800
3335,736,736,736,736,736,736.000
3336,736,736,736,736,740,736.200
3337,736,736,736,736,740,736.267
3338,736,736,736,736,740,736.667
3339,736,736,740,736,740,736.333
3340,740,740,736,736,740,737.333
3341,736,740,740,736,740,737.400
3342,740,736,736,736,740,737.600
3343,736,736,736,736,740,737.533
3344,740,740,736,736,740,737.800
3345,736,740,740,736,740,738.467
3346,740,740,740,736,740,738.267
3347,740,740,740,736,740,738.667
3348,740,740,736,736,740,738.800
3349,736,736,740,736,740,739.267
3350,740,740,736,736,740,739.067
3351,740,740,740,736,740,739.400
3352,740,740,740,736,740,739.867
3353,740,740,740,736,740,739.933
3354,740,740,740,740,744,740.067
3355,744,740,740,740,744,740.333
3356,740,740,740,740,744,741.133
3357,740,740,740,740,744,740.733
3358,740,740,740,740,744,741.333
3359,740,740,740,740,744,741.467
3360,740,740,744,740,744,741.733
3361,744,740,740,740,744,742.133
3362,744,740,744,740,744,742.133
3363,744,740,740,740,744,742.133
3364,740,744,740,740,744,742.467
3365,740,744,744,740,744,742.533
3366,740,744,744,740,744,743.067
3367,744,740,740,740,744,743.133
3368,744,744,744,740,744,743.600
3369,744,744,744,740,744,743.400
3370,744,740,740,740,744,743.667
3371,744,744,744,740,744,743.867
3372,744,744,744,744,748,744.200
3373,744,744,744,744,748,744.533
3374,744,744,744,744,748,745.067
3375,744,748,744,744,748,744.933
3376,744,744,744,744,748,745.067
3377,744,744,744,744,748,745.000
3378,748,748,744,744,748,745.400
3379,744,744,748,744,748,745.733
3380,744,744,744,744,748,745.933
3381,748,744,748,744,748,746.267
3382,748,748,744,744,748,746.333
3383,744,748,748,744,748,746.667
3384,744,744,748,744,748,746.333
3385,748,748,744,744,748,747.067
3386,748,748,744,744,748,747.400
3387,744,744,748,744,748,747.467
3388,748,748,748,744,748,747.533
3389,748,748,748,748,748,748.000
3390,748,748,748,748,752,748.200
3391,748,748,748,748,752,748.200
3392,752,748,748,748,752,748.800
3393,752,748,748,748,752,748.800
3394,748,748,748,748,752,749.067
3395,752,748,748,748,752,748.800
3396,748,752,752,748,752,749.333
3397,748,748,748,748,752,749.467
3398,748,752,752,748,752,750.000
3399,752,748,752,748,752,749.600
3400,752,752,748,748,752,750.400
3401,748,748,748,748,752,750.867
3402,752,748,748,748,752,750.600
3403,752,752,752,748,752,751.000
3404,748,752,752,748,752,751.400
3405,752,752,752,748,752,751.400
3406,752,752,752,748,752,751.333
3407,752,752,752,752,752,752.000
3408,752,752,752,752,756,752.333
3409,752,752,752,752,756,752.467
3410,752,756,752,752,756,752.600
3411,752,752,756,752,756,752.867
3412,752,752,752,752,756,753.267
3413,756,752,752,752,756,752.867
3414,756,756,752,752,756,753.400
3415,756,756,752,752,756,753.267
3416,752,756,756,752,756,754.333
3417,752,756,756,752,756,753.933
3418,752,756,756,752,756,754.333
3419,756,752,756,752,756,755.067
3420,756,756,756,752,756,755.067
3421,756,756,756,752,756,755.133
3422,756,756,756,752,756,755.000
3423,756,756,756,752,756,755.533
3424,756,756,756,752,756,755.667
3425,756,756,756,752,756,755.800
3426,756,756,756,756,760,756.133
3427,756,756,756,756,760,756.400
3428,756,756,756,756,760,756.333
3429,756,756,756,756,760,756.867
3430,756,756,756,756,760,757.267
3431,760,756,756,756,760,757.400
3432,756,756,760,756,760,756.800
3433,760,756,756,756,760,757.400
3434,760,756,756,756,760,757.733
3435,760,756,756,756,760,757.400
3436,760,756,756,756,760,758.067
3437,760,760,760,756,760,758.800
3438,760,760,760,756,760,758.800
3439,760,760,756,756,760,758.867
3440,756,756,760,756,760,759.000
3441,760,760,760,756,760,759.533
3442,760,760,760,756,760,759.133
3443,760,760,760,756,760,759.667
3444,760,760,760,760,764,760.067
3445,760,760,764,760,764,760.067
3446,760,760,760,760,764,760.267
3447,760,760,760,760,764,760.733
3448,760,764,764,760,764,761.400
3449,760,760,764,760,764,761.133
3450,760,760,760,760,764,761.200
3451,760,760,760,760,764,761.867
3452,760,764,760,760,764,761.933
3453,760,764,764,760,764,761.733
3454,764,764,764,760,764,762.067
3455,760,764,764,760,764,762.733
3456,764,760,764,760,764,762.600
3457,764,764,764,760,764,763.000
3458,764,764,764,760,764,763.533
3459,764,764,764,760,764,763.733
3460,764,764,764,760,764,763.267
3461,764,764,764,760,764,763.867
3462,764,764,764,764,768,764.200
3463,764,764,764,764,768,764.267
3464,768,764,764,764,768,764.533
3465,768,764,764,764,768,764.533
3466,764,764,764,764,768,765.333
3467,764,764,764,764,768,765.400
3468,764,764,764,764,768,765.067
3469,768,768,764,764,768,765.933
3470,764,764,768,764,768,765.333
3471,768,764,764,764,768,766.200
3472,768,768,764,764,768,766.333
3473,764,768,768,764,768,766.333
3474,768,764,768,764,768,766.467
3475,768,764,768,764,768,767.333
3476,764,768,768,764,768,767.533
3477,768,764,764,764,768,767.467
3478,768,764,768,764,768,767.733
3479,768,768,764,764,768,767.867
3480,768,768,768,768,768,768.000
3481,768,768,768,768,772,768.267
3482,768,768,768,768,772,768.533
3483,768,768,768,768,772,768.267
3484,768,768,768,768,772,769.133
3485,768,768,772,768,772,769.267
3486,768,768,768,768,772,769.267
3487,768,768,768,768,772,769.800
3488,768,768,768,768,772,769.533
3489,772,768,768,768,772,770.000
3490,772,768,768,768,772,770.467
3491,768,772,768,768,772,770.467
3492,768,768,772,768,772,770.600
3493,772,772,768,768,772,770.800
3494,772,768,772,768,772,771.067
3495,772,772,768,768,772,771.000
3496,768,772,772,768,772,771.600
3497,772,772,772,768,772,771.800
3498,772,772,772,772,772,772.000
3499,772,772,772,772,776,772.133
3500,772,772,772,772,776,772.067
3501,776,772,776,772,776,772.667
3502,772,776,772,772,776,772.800
3503,772,776,772,772,776,772.933
3504,772,772,772,772,776,773.467
3505,772,772,772,772,776,773.733
3506,772,772,772,772,776,772.733
3507,772,776,776,772,776,774.000
3508,776,772,776,772,776,773.800
3509,772,776,772,772,776,774.400
3510,776,776,776,772,776,774.733
3511,772,776,776,772,776,775.200
3512,776,772,776,772,776,775.067
3513,776,776,772,772,776,775.133
3514,776,776,776,772,776,775.733
3515,776,776,776,772,776,775.733
3516,776,776,776,776,776,776.000
3517,780,776,776,776,780,776.067
3518,776,776,776,776,780,776.133
3519,776,776,780,776,780,776.800
3520,780,776,776,776,780,776.533
3521,776,776,776,776,780,777.000
3522,776,776,776,776,780,777.333
3523,780,776,776,776,780,777.200
3524,776,776,780,776,780,777.467
3525,776,776,776,776,780,777.933
3526,780,780,776,776,780,778.200
3527,780,776,780,776,780,778.067
3528,780,776,776,776,780,778.667
3529,780,780,776,776,780,778.667
3530,780,780,780,776,780,778.600
3531,776,780,780,776,780,779.200
3532,780,780,780,776,780,779.267
3533,780,780,780,776,780,779.867
3534,780,780,780,776,780,779.800
3535,780,780,784,780,784,780.067
3536,784,780,780,780,784,780.200
3537,780,784,780,780,784,780.600
3538,780,780,780,780,784,780.267
3539,780,780,780,780,784,780.800
3540,784,784,780,780,784,781.067
3541,780,784,784,780,784,781.333
3542,780,780,784,780,784,781.933
3543,784,780,780,780,784,781.400
3544,780,784,780,780,784,781.933
3545,780,780,784,780,784,782.467
3546,784,784,784,780,784,782.533
3547,784,784,784,780,784,782.867
3548,784,784,784,780,784,782.933
3549,784,780,784,780,784,783.200
3550,784,784,784,780,784,783.333
3551,784,784,784,780,784,783.800
3552,784,784,784,780,784,783.867
3553,784,784,784,784,784,784.000
3554,784,788,784,784,788,784.400
3555,784,788,784,784,788,784.467
3556,784,784,784,784,788,784.533
3557,788,788,784,784,788,785.333
3558,788,788,788,784,788,785.267
3559,784,784,788,784,788,785.800
3560,784,784,784,784,788,785.267
3561,784,784,784,784,788,785.600
3562,784,788,784,784,788,786.133
3563,788,784,788,784,788,786.467
3564,788,788,788,784,788,786.200
3565,788,788,788,784,788,786.600
3566,784,788,784,784,788,787.067
3567,788,784,788,784,788,787.000
3568,788,788,788,784,788,787.533
3569,784,788,788,784,788,787.733
3570,788,788,788,784,788,787.800
3571,788,788,788,788,792,788.067
3572,788,788,788,788,792,788.200
3573,788,792,788,788,792,788.667
3574,788,788,792,788,792,788.733
3575,788,788,792,788,792,789.067
3576,788,788,788,788,792,789.333
3577,788,788,788,788,792,789.400
3578,788,792,788,788,792,789.733
3579,788,788,788,788,792,789.600
3580,788,792,792,788,792,789.933
3581,792,792,792,788,792,790.267
3582,788,792,792,788,792,790.533
3583,792,792,792,788,792,791.067
3584,792,792,792,788,792,790.867
3585,792,792,792,788,792,791.067
3586,792,792,792,788,792,791.200
3587,792,792,792,788,792,791.467
3588,792,792,792,788,792,791.600
3589,792,792,792,792,792,792.000
3590,796,792,792,792,796,792.200
3591,792,796,792,792,796,792.333
3592,792,792,792,792,796,792.733
3593,792,796,792,792,796,792.533
3594,792,796,796,792,796,793.000
3595,792,792,796,792,796,793.533
3596,796,796,796,792,796,793.333
3597,796,792,796,792,796,793.600
3598,796,796,792,792,796,794.067
3599,796,796,796,792,796,794.600
3600,796,796,796,792,796,795.000
3601,796,796,796,792,796,794.800
3602,796,796,796,792,796,795.000
3603,796,796,796,792,796,794.933
3604,796,792,796,792,796,794.933
3605,796,796,792,792,796,795.333
3606,796,796,796,792,796,795.867
3607,796,796,796,796,796,796.000
3608,796,796,796,796,800,796.133
3609,796,800,800,796,800,796.600
3610,800,800,800,796,800,796.600
3611,796,796,800,796,800,797.133
3612,800,796,796,796,800,796.933
3613,800,796,796,796,800,797.200
3614,796,800,796,796,800,797.400
3615,800,796,800,796,800,797.667
3616,800,800,796,796,800,797.733
3617,800,796,800,796,800,798.267
3618,796,800,800,796,800,798.400
3619,800,800,800,796,800,798.600
3620,800,800,800,796,800,798.933
3621,796,800,800,796,800,799.067
3622,800,800,800,796,800,799.133
3623,800,800,800,796,800,799.000
3624,800,800,800,796,800,799.467
3625,800,800,800,796,800,799.933
3626,800,800,800,800,804,800.067
3627,800,800,800,800,804,800.400
3628,800,800,800,800,804,800.467
3629,800,800,800,800,804,800.867
3630,800,800,800,800,804,800.867
3631,800,800,804,800,804,801.067
3632,800,804,800,800,804,801.467
3633,804,804,804,800,804,801.933
3634,800,804,804,800,804,802.267
3635,804,800,804,800,804,801.800
3636,804,800,804,800,804,802.133
3637,804,804,800,800,804,802.267
3638,804,804,804,800,804,802.800
3639,804,804,804,800,804,803.333
3640,804,804,804,800,804,803.200
3641,804,804,800,800,804,803.333
3642,804,800,804,800,804,803.600
3643,804,804,804,800,804,803.867
3644,804,804,804,804,808,804.067
3645,804,804,804,804,808,804.400
3646,804,804,804,804,808,804.667
3647,804,804,804,804,808,804.733
3648,804,808,808,804,808,805.067
3649,808,804,804,804,808,805.267
3650,808,808,804,804,808,805.400
3651,808,808,804,804,808,805.400
3652,804,804,808,804,808,806.067
3653,808,804,804,804,808,805.733
3654,804,804,804,804,808,806.533
3655,808,804,804,804,808,806.733
3656,808,804,804,804,808,806.667
3657,808,808,804,804,808,806.467
3658,808,808,808,804,808,807.267
3659,804,808,808,804,808,807.467
3660,808,804,808,804,808,807.667
3661,808,808,808,804,808,807.933
3662,808,808,808,808,808,808.000
3663,808,808,808,808,812,808.133
3664,808,808,808,808,812,808.467
3665,808,808,808,808,812,808.600
3666,808,808,808,808,812,808.467
3667,808,808,812,808,812,809.333
3668,808,808,808,808,812,809.400
3669,808,812,808,808,812,809.600
3670,808,808,812,808,812,809.400
3671,808,812,808,808,812,809.933
3672,808,808,812,808,812,810.467
3673,808,812,808,808,812,810.933
3674,808,812,812,808,812,811.200
3675,808,808,812,808,812,811.267
3676,812,812,812,808,812,810.933
3677,808,812,812,808,812,810.867
3678,812,812,812,808,812,811.600
3679,812,812,812,808,812,811.800
3680,812,812,812,812,816,812.200
3681,812,812,812,812,816,812.533
3682,812,812,812,812,816,812.800
3683,816,812,812,812,816,812.467
3684,812,816,812,812,816,812.867
3685,812,816,812,812,816,813.067
3686,816,812,812,812,816,813.667
3687,812,816,812,812,816,813.333
3688,816,812,816,812,816,813.933
3689,812,812,812,812,816,813.933
3690,816,812,812,812,816,814.333
3691,816,816,812,812,816,814.600
3692,812,816,816,812,816,814.667
3693,816,812,812,812,816,814.667
3694,816,816,816,812,816,815.533
3695,816,816,812,812,816,815.400
3696,816,816,816,812,816,815.400
3697,816,816,816,812,816,815.800
3698,816,816,816,816,816,816.000
3699,816,816,816,816,820,816.200
3700,816,816,816,816,820,816.667
3701,820,816,820,816,820,816.933
3702,816,816,820,816,820,816.800
3703,816,820,816,816,820,817.067
3704,816,816,820,816,820,817.600
3705,816,820,820,816,820,817.067
3706,816,816,820,816,820,817.867
3707,816,816,820,816,820,818.000
3708,820,820,816,816,820,818.600
3709,816,816,820,816,820,818.533
3710,820,816,816,816,820,818.667
3711,816,820,816,816,820,819.067
3712,816,820,820,816,820,819.000
3713,820,816,820,816,820,819.467
3714,820,820,816,816,820,819.600
3715,820,820,820,816,820,819.667
3716,820,820,820,820,824,820.200
3717,820,820,820,820,824,820.600
3718,824,820,820,820,824,820.600
3719,820,820,820,820,824,820.733
3720,820,820,820,820,824,821.267
3721,820,820,820,820,824,821.467
3722,820,820,820,820,824,821.400
3723,820,820,820,820,824,821.667
3724,820,820,820,820,824,821.733
3725,824,824,820,820,824,822.133
3726,820,820,824,820,824,822.400
3727,820,820,820,820,824,822.533
3728,820,820,824,820,824,823.133
3729,820,824,820,820,824,822.533
3730,820,824,824,820,824,823.533
3731,820,824,824,820,824,823.400
3732,824,824,824,820,824,823.667
3733,824,824,824,820,824,823.733
3734,824,824,824,824,828,824.133
3735,824,824,824,824,828,824.133
3736,824,824,824,824,828,824.600
3737,824,828,824,824,828,824.800
3738,824,824,824,824,828,824.733
3739,824,824,824,824,828,824.733
3740,824,824,824,824,828,825.200
3741,824,824,824,824,828,825.800
3742,828,824,824,824,828,825.667
3743,824,824,824,824,828,826.133
3744,824,824,824,824,828,826.667
3745,824,824,824,824,828,826.400
3746,828,824,824,824,828,826.733
3747,828,828,828,824,828,826.867
3748,828,828,828,824,828,826.933
3749,828,824,824,824,828,827.267
3750,828,828,828,824,828,827.400
3751,828,828,828,824,828,827.600
3752,828,828,828,828,832,828.067
3753,828,828,828,828,832,828.267
3754,828,828,828,828,832,828.467
3755,828,828,828,828,832,828.533
3756,828,828,828,828,832,829.067
3757,828,828,828,828,832,828.867
3758,828,832,832,828,832,829.267
3759,828,832,832,828,832,829.533
3760,828,828,832,828,832,829.667
3761,828,832,828,828,832,830.200
3762,828,832,832,828,832,830.600
3763,828,828,832,828,832,830.467
3764,832,828,832,828,832,830.600
3765,828,832,832,828,832,830.733
3766,828,832,828,828,832,830.933
3767,832,828,832,828,832,831.267
3768,832,832,828,828,832,831.467
3769,832,832,832,828,832,831.933
3770,832,832,832,832,832,832.000
3771,832,832,832,832,836,832.333
3772,832,832,832,832,836,832.533
3773,832,836,832,832,836,832.267
3774,832,832,832,832,836,832.867
3775,832,836,832,832,836,832.867
3776,836,832,832,832,836,833.000
3777,832,832,832,832,836,833.133
3778,836,832,832,832,836,833.800
3779,836,836,836,832,836,834.133
3780,832,836,836,832,836,834.400
3781,832,832,832,832,836,834.000
3782,836,836,832,832,836,834.667
3783,836,832,836,832,836,835.267
3784,832,832,832,832,836,834.933
3785,836,836,836,832,836,835.333
3786,836,836,836,832,836,835.533
3787,836,836,836,832,836,835.600
3788,836,836,836,836,836,836.000
3789,840,836,836,836,840,836.200
3790,836,836,836,836,840,836.667
3791,836,836,836,836,840,836.267
3792,840,836,836,836,840,836.933
3793,836,836,836,836,840,836.933
3794,836,840,836,836,840,837.733
3795,836,836,840,836,840,837.133
3796,840,840,836,836,840,838.000
3797,836,840,840,836,840,838.200
3798,836,836,840,836,840,837.733
3799,840,840,836,836,840,838.000
3800,840,840,840,836,840,838.867
3801,836,840,840,836,840,838.800
3802,836,836,836,836,840,839.000
3803,836,840,840,836,840,839.467
3804,840,840,840,836,840,839.867
3805,840,840,840,836,840,839.800
3806,840,840,840,836,840,839.867
3807,844,840,840,840,844,840.400
3808,840,840,840,840,844,840.133
3809,840,840,840,840,844,840.533
3810,840,840,844,840,844,840.467
3811,840,840,840,840,844,840.933
3812,840,840,840,840,844,841.133
3813,844,840,840,840,844,841.400
3814,844,844,840,840,844,841.600
3815,840,840,844,840,844,842.333
3816,844,840,844,840,844,842.333
3817,844,844,840,840,844,842.933
3818,840,840,844,840,844,842.333
3819,844,844,840,840,844,842.667
3820,844,844,844,840,844,843.200
3821,844,844,840,840,844,843.333
3822,840,844,844,840,844,843.600
3823,844,844,844,840,844,843.533
3824,844,844,844,840,844,843.800
3825,844,844,844,844,844,844.000
3826,844,844,844,844,848,844.600
3827,844,844,844,844,848,844.667
3828,844,844,844,844,848,844.733
3829,844,844,844,844,848,845.400
3830,844,844,844,844,848,845.533
3831,844,844,844,844,848,845.800
3832,844,844,844,844,848,845.733
3833,844,848,844,844,848,845.733
3834,848,848,848,844,848,846.667
3835,844,844,848,844,848,846.733
3836,848,848,844,844,848,846.933
3837,844,844,848,844,848,847.400
3838,844,844,848,844,848,846.933
3839,844,844,848,844,848,847.333
